x	y	Edep
-0.000651198	-0.00915881	0.00527346
0.00941638	0.0168638	0.00527346
-0.0128483	0.0172333	0.00527346
0.00551584	-0.000679371	0.00527346
-0.00794179	-0.00446721	0.00527346
0.00417973	-0.0139763	0.00527346
0.00512347	0.0113706	0.00527346
-0.00730496	6.34E-05	0.00527346
-0.00931121	-0.0135079	0.00527346
-0.00803098	0.000704772	0.00527346
-0.00435911	0.00759767	0.00527346
0.011906	-0.00379833	0.00527346
-0.000295595	0.0110859	0.00527346
-0.00885447	0.0174884	0.00527346
0.00546441	-0.00820609	0.00527346
-0.0124679	-0.00286591	0.00527346
-0.0106638	-0.00954612	0.00527346
-0.0166169	-0.00254228	0.00527346
-0.0176552	-0.00936157	0.00527346
0.00742462	0.00114789	0.00527346
0.00227924	0.00704183	0.00527346
0.0212684	0.00379166	0.00527346
0.0073789	0.0055166	0.00527346
-0.011756	0.000273832	0.00527346
0.0100192	-0.0126598	0.00527346
-0.00548109	-0.0108212	0.00527346
-0.0106277	-0.0116521	0.00527346
-0.00536825	0.000174125	0.00527346
-0.00325205	0.0194742	0.00527346
0.0122979	0.0103306	0.00527346
-0.0126239	0.0115584	0.00527346
-0.00419935	0.0158373	0.00527346
0.00941023	-0.00531199	0.00527346
0.0130934	0.00013696	0.00527346
0.0108103	-0.000595981	0.00527346
-0.0053144	0.0122945	0.00527346
0.0144373	0.00930396	0.00527346
-0.00976974	-0.000185823	0.00527346
0.00595712	0.0130109	0.00527346
-0.016974	-0.0106876	0.00527346
-0.0109225	-0.0199555	0.00527346
0.000192977	-0.00594555	0.00527346
-0.00938715	-0.0200901	0.00527346
0.015226	-0.0146365	0.00527346
0.0236479	-0.0194738	0.00527346
0.00118723	0.0116627	0.00527346
0.0094675	0.0100984	0.00527346
-0.0122473	-0.000439821	0.00527346
-0.00914501	0.00776611	0.00527346
-0.000752986	-0.00747005	0.00527346
-0.0087557	0.014788	0.00527346
0.0116133	0.00650664	0.00527346
0.018643	-0.00258783	0.00527346
-0.00312701	-0.00616161	0.00527346
-0.00326692	-0.00930701	0.00527346
0.00531742	0.00676282	0.00527346
-0.00449285	0.020788	0.00527346
-0.0123023	0.00581685	0.00527346
0.00382298	-0.0144749	0.00527346
0.0055591	-0.00375107	0.00527346
0.0281885	0.00138259	0.00527346
-0.0164044	0.012083	0.00527346
0.0013748	-0.0143871	0.00527346
0.0138859	-0.0099203	0.00527346
-0.00270786	-0.0182543	0.00527346
-0.00162397	-0.00580487	0.00527346
-0.0100307	-0.0038094	0.00527346
-0.010617	-0.00856172	0.00527346
-0.0203509	0.00529209	0.00527346
-0.00744678	0.0119181	0.00527346
-0.0153453	0.00525034	0.00527346
0.00832581	-0.00119257	0.00527346
-0.00477234	0.0111471	0.00527346
-0.00971963	-0.00886845	0.00527346
0.0105659	0.0115764	0.00527346
-0.0032508	-0.00825784	0.00527346
-0.0110975	-0.00391436	0.00527346
-0.0228522	0.00259572	0.00527346
0.0128319	0.00758985	0.00527346
0.00408047	-0.0126568	0.00527346
0.000406246	-0.0072765	0.00527346
-0.00483796	0.0101322	0.00527346
-0.0238319	0.00521007	0.00527346
0.0142912	0.00155989	0.00527346
-0.011215	0.0057985	0.00527346
-0.013961	0.00968195	0.00527346
-0.00862727	0.000958596	0.00527346
0.0198539	0.0100152	0.00527346
-0.00279091	-0.0128741	0.00527346
-0.0204216	-0.00431471	0.00527346
0.0215469	-0.00568712	0.00527346
0.00111688	0.015238	0.00527346
-0.00836743	-0.00373151	0.00527345
-0.0136743	-0.00634773	0.00527345
0.00861497	-0.00284162	0.00527345
0.00343561	-0.0112675	0.00527345
-0.0131877	0.00217997	0.00527345
-0.013935	-0.00487875	0.00527345
-0.00290861	-0.0103393	0.00527345
0.00664929	-0.00348765	0.00527345
-0.00522007	-0.0195584	0.00527345
-0.00246946	-0.00504436	0.00527345
0.0075206	0.00234129	0.00527345
0.00203755	0.0111744	0.00527345
-0.0138163	-0.00378104	0.00527345
0.00693923	-0.0128417	0.00527345
0.0194032	0.00972493	0.00527345
0.00413591	0.0156045	0.00527345
-0.00925751	0.00551749	0.00527345
-0.0136174	-0.0095092	0.00527345
0.00983906	0.010148	0.00527345
0.00162476	0.0310669	0.00527345
0.00297192	0.00875264	0.00527345
0.00439498	-0.010724	0.00527345
0.000407448	0.0222842	0.00527345
0.00782088	-0.00622876	0.00527345
0.00338186	0.0109513	0.00527345
-0.0055076	-0.00326961	0.00527345
0.0105423	-0.00267351	0.00527345
0.00122565	0.00635407	0.00527345
0.0221087	0.0192383	0.00527345
0.00818053	0.000302724	0.00527345
-0.00423251	-0.00811523	0.00527345
0.01268	0.00782507	0.00527345
-0.00630068	0.00171025	0.00527345
0.00738928	0.00950511	0.00527345
0.00590907	-0.0041678	0.00527345
-0.00514549	0.000393907	0.00527345
-0.00947047	0.0045208	0.00527345
-0.0128888	0.00408442	0.00527345
0.00703764	-0.00164345	0.00527345
-0.000353443	0.00662967	0.00527345
0.0120508	-0.0130192	0.00527345
0.0123595	0.0096427	0.00527345
0.00265116	-0.0186677	0.00527345
-0.00688956	-0.00669759	0.00527345
0.0139178	-0.0231501	0.00527345
0.00739936	0.00546956	0.00527345
-0.00971258	0.000223177	0.00527345
0.0111855	0.00912257	0.00527345
-0.00990567	0.00239795	0.00527345
-0.00887665	-0.0112999	0.00527345
-0.00420905	0.00956667	0.00527345
-0.0077638	-0.00749531	0.00527345
0.00604568	-0.00686836	0.00527345
0.00457873	0.00961364	0.00527345
0.00736174	0.00659532	0.00527345
0.00651737	0.00700198	0.00527345
0.0180584	0.0037409	0.00527345
-0.00570202	-0.0150133	0.00527345
0.00623497	-0.000132839	0.00527345
-0.013562	0.00107033	0.00527345
-0.00723952	-0.00267206	0.00527345
0.0108404	-0.00397703	0.00527345
0.0146623	0.00338576	0.00527345
0.00612847	0.0113038	0.00527345
-3.84E-07	0.0159733	0.00527345
-0.0182146	0.00501314	0.00527345
0.00565567	0.00491081	0.00527345
-0.0218571	0.000260937	0.00527345
-0.0237405	-0.00536473	0.00527345
-0.0054158	0.013935	0.00527345
-0.00340154	0.00689536	0.00527345
0.0144137	0.0105137	0.00526488
-0.0105728	-0.0106251	0.00526488
-0.014436	-0.0127544	0.00526488
-0.000145697	0.0176533	0.00526488
0.0182	-0.00327849	0.00526488
-0.00950659	0.00720712	0.00526488
-0.0138008	-0.00176737	0.00526488
0.00522395	0.00422228	0.00526488
0.0092546	-0.00935971	0.00526488
-0.0133085	-0.00814932	0.00526488
0.0113516	-0.0153834	0.00526488
-0.00549391	0.0119631	0.00526488
-0.0126801	-0.00593561	0.00526488
0.00956214	-0.000629693	0.00526488
-0.00134419	-0.0136535	0.00526488
-0.00495813	-0.0127982	0.00526488
0.000686563	-0.00846697	0.00526488
-0.00715181	0.000171328	0.00526488
-0.0200125	-0.00478996	0.00526488
-0.000268948	-0.00743298	0.00526488
-0.00519273	-0.000116397	0.00526488
0.00727089	0.00876885	0.00526488
-0.00810921	0.00996893	0.00526488
-0.00511091	0.0126055	0.00526488
0.00917028	0.00700707	0.00526488
-0.0119644	-0.00189537	0.00526488
-0.0144447	-0.0242173	0.00526488
-0.0168062	0.000314418	0.00526488
0.0174011	0.00400148	0.00526488
-0.00806625	-0.00573905	0.00526488
-0.00574923	0.00121141	0.00526488
-0.00442279	0.00925584	0.00526488
0.00681991	0.0139655	0.00526488
-0.00728809	-0.00205519	0.00526488
-0.004403	0.00791047	0.00526488
0.00829841	-0.00275237	0.00526488
-0.0191035	0.0136795	0.00526488
-0.0095578	0.0147039	0.00526488
0.00724966	-0.00973283	0.00526488
0.00865507	-0.00751771	0.00526488
-0.0209275	-0.00459313	0.00526488
