x	y	Edep
0.013856	0.000159491	0.00526488
-0.0041201	-0.00658591	0.00526488
0.00415934	-0.0204159	0.00526488
-0.0171114	0.00996622	0.00526488
-0.0146365	0.00295408	0.00526488
0.0113356	0.00609389	0.00526488
-0.00873317	0.00334401	0.00526488
0.0107513	-0.00345221	0.00526488
0.00432551	0.0107546	0.00526488
-0.0133751	-0.00352206	0.00526488
0.00652376	0.00197477	0.00526488
0.00253761	-0.0073423	0.00526488
-0.00641198	0.00305418	0.00526488
0.0071327	0.0127408	0.00526488
-0.000252682	-0.00622142	0.00526488
-0.0115663	0.013282	0.00526488
0.00659208	0.00462047	0.00526488
-0.0121828	0.0067847	0.00526488
-0.0200724	0.0110311	0.00526488
0.00605404	-0.00641445	0.00526488
-0.0181173	-0.00148382	0.00526488
-0.00922976	-0.0121048	0.00526488
0.00336226	0.00569652	0.00526488
0.00643826	-0.0172196	0.00526488
0.0147762	-0.00568112	0.00526488
-0.0125163	-0.00172777	0.00526488
0.00278603	-0.0175489	0.00526488
-0.00735189	0.00726014	0.00526488
-0.00185534	-0.0145361	0.00526488
0.0275251	-0.00398712	0.00526488
0.00767774	-0.00154796	0.00526488
0.00961437	0.0191491	0.00526488
0.0032739	0.00689534	0.00526488
-0.0107631	-0.00928629	0.00526488
-0.0117035	-0.0030389	0.00526488
0.00164666	0.0117129	0.00526488
-0.0376819	-0.00140539	0.00526488
-0.0179751	-0.00349354	0.00526488
0.0082955	-0.000497701	0.00526488
-0.012898	0.00197404	0.00526488
-0.0073722	0.0056058	0.00526488
-0.0111865	0.0180455	0.00526488
0.00269633	0.0144614	0.00526488
0.0079603	0.0117857	0.00526488
0.0163419	0.00725034	0.00526488
-0.0132063	-0.00114173	0.00526488
0.00961385	-0.0118738	0.00526488
-0.00276674	0.0122588	0.00526488
0.00369831	-0.0169443	0.00526488
-0.00767275	0.00624475	0.00526488
-0.015746	0.000259896	0.00526488
-0.0103314	0.000431016	0.00526488
0.0122911	0.00571715	0.00526488
0.01669	-0.000967238	0.00526488
0.0177687	0.00467607	0.00526488
-0.00171554	-0.00756407	0.00526488
0.0145342	-0.00533857	0.00526488
0.0128572	-0.00754428	0.00526488
-0.0165877	-0.0131256	0.00526488
-0.0137728	-0.00440231	0.00526488
-0.0053637	-0.000833584	0.00526488
0.0117169	0.000631691	0.00526488
-0.011106	0.000546593	0.00526488
-0.000399405	-0.0163514	0.00526488
0.0122279	-0.0161011	0.00526488
-0.00606209	0.0167045	0.00526488
0.00810045	-0.00873765	0.00526488
-0.00667806	-0.00532039	0.00526488
-0.00507479	-0.00649345	0.00526488
0.00654568	0.0125494	0.00526488
-0.00872669	-0.000178296	0.00526488
-0.000887508	-0.00787227	0.00526488
-0.0107072	-0.0217405	0.00526488
-0.00115442	0.0111722	0.00526488
-0.00852887	0.00408574	0.00526488
0.0137755	0.000943917	0.00526488
-0.0164924	0.0189096	0.00526488
-0.0232493	0.00260589	0.00526488
0.00691445	0.00958649	0.00526488
-0.0208084	5.96E-05	0.00526488
-0.00470759	0.00875684	0.00526488
-0.0108349	-0.00776978	0.00526488
0.0109603	-0.025676	0.00526488
0.00221237	-0.0141961	0.00526488
-0.00376576	0.00633544	0.00526488
0.0136126	0.0232178	0.00526488
-0.0106662	0.00126713	0.00526488
0.0279226	-0.00409128	0.00526488
0.00681477	0.000261468	0.00526488
-0.00155405	0.00716527	0.00526488
-0.00702865	0.0115998	0.00526488
-0.000429466	-0.00535644	0.00526488
0.0153578	-0.00104821	0.00526488
0.0122146	-0.0105155	0.00526488
0.00422435	0.00879904	0.00526488
-0.00707738	0.0203904	0.00526488
-0.00735345	0.000660644	0.00526488
0.00550666	-0.00400898	0.00526488
0.00679328	-0.00917049	0.00526488
0.00183887	-0.0100556	0.00526488
0.00545467	-0.0115855	0.00526488
0.00600093	0.0199137	0.00526488
0.00422481	-0.0164176	0.00526488
0.00469176	0.00451484	0.00525486
0.0203202	-0.000590219	0.00523107
0.00430131	0.010124	0.00523105
0.00594341	0.0270986	0.00523096
0.0139425	-0.00566144	0.00523017
0.00376184	0.00803919	0.00522136
-0.00370045	0.0128012	0.00521181
0.00155121	0.0129054	0.00520881
0.013033	0.00603119	0.0052019
-0.0192433	0.00988957	0.00520015
0.0102775	-0.00490459	0.00518445
-0.0261823	0.00464262	0.00518051
-0.00604035	0.0108489	0.00513883
0.0050058	0.000190608	0.00513472
-0.00752609	-0.0238265	0.00511182
-0.0269364	0.00442656	0.00509257
0.00253384	0.00536128	0.00508283
0.00184394	0.0165916	0.00507081
0.00254144	-0.00457299	0.00505691
-0.00388258	0.00988419	0.00503637
0.00772731	0.000933774	0.00503592
0.0198331	-0.00189323	0.00503358
-0.00975856	-0.00167627	0.00500899
-0.0182882	0.0166713	0.0050072
-0.0100697	0.00113072	0.00498137
-0.016157	0.00649315	0.00497194
-0.00745307	-0.0123979	0.00494216
0.00953195	-0.00350021	0.00491928
0.0115943	-0.0169201	0.00491347
-0.00995787	-0.010689	0.00490005
0.00498792	0.0112255	0.00489103
